4.943847656250000000e-01
3.894653320312500000e+01
2.177124023437500000e+01
2.636108398437500000e+01
7.655639648437500000e+01
3.464355468750000000e+01
2.943725585937500000e+01
3.161621093750000000e+01
4.971923828125000000e+01
4.154052734375000000e+01
6.481323242187500000e+01
5.297851562500000000e+01
5.517578125000000000e+01
3.497924804687500000e+01
9.069213867187500000e+01
5.241699218750000000e+01
3.854370117187500000e+01
3.726196289062500000e+01
3.910522460937500000e+01
6.692504882812500000e+01
8.911132812500000000e+00
7.317504882812500000e+01
9.674072265625000000e+00
6.079711914062500000e+01
8.620605468750000000e+01
2.593994140625000000e+01
6.940307617187500000e+01
6.087646484375000000e+01
2.056274414062500000e+01
7.727661132812500000e+01
6.195068359375000000e+00
2.766723632812500000e+01
4.157714843750000000e+01
8.934326171875000000e+01
4.749755859375000000e+01
7.482299804687500000e+01
5.518798828125000000e+01
6.137695312500000000e+01
4.546508789062500000e+01
6.851806640625000000e+01
5.829467773437500000e+01
5.141601562500000000e+01
2.542724609375000000e+01
2.138671875000000000e+01
6.517944335937500000e+01
6.602783203125000000e+01
8.960571289062500000e+01
3.503417968750000000e+01
8.462524414062500000e+01
4.216918945312500000e+01
5.393066406250000000e+01
8.927612304687500000e+01
6.064453125000000000e+01
6.751098632812500000e+01
8.824462890625000000e+01
6.308593750000000000e+01
8.800048828125000000e+01
6.043701171875000000e+01
6.586303710937500000e+01
6.687011718750000000e+01
6.329345703125000000e+01
4.745483398437500000e+01
5.392456054687500000e+01
7.147216796875000000e+01
6.817016601562500000e+01
2.572631835937500000e+01
4.904174804687500000e+01
5.767822265625000000e+01
5.525512695312500000e+01
4.713134765625000000e+01
3.830566406250000000e+01
