1.180016675125078740e-01
1.000039410919981719e-01
1.178335127448838782e-01
9.228743591673436997e-02
1.005031675215389136e-01
8.563305113457243822e-02
1.204709293063886272e-01
5.238301605748588857e-02
7.253306631405856408e-02
8.248613345840440092e-02
9.666058066669633297e-02
6.467538417472273871e-02
6.323380406071624216e-02
9.381850742728033155e-02
5.581255614832580925e-02
6.449020002620393932e-02
6.624259753907996151e-02
7.250531051509022384e-02
9.334259421379767496e-02
7.113571102338263341e-02
7.100228968548913389e-02
